query_id,type,strategy,difficulty,node_type_count,method,query_size,query_density,heterogeneous,num_matches,top_score,avg_score,match_quality,recall_score,f1_score,precision_score
sampled_02134,citation_chain,unspecified,hard,0,embedding,3,0.0,False,5,1.0,1.0,none,0.0,0.0,0.0
sampled_02135,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02136,author_ego,unspecified,hard,0,embedding,6,0.0,True,10,1.0,1.0,none,0.1667,0.1667,0.1667
sampled_02137,paper_coauthor_star,unspecified,hard,0,embedding,5,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02138,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,1,0.9995,0.9995,none,0.0,0.0,0.0
sampled_02139,field_neighborhood,unspecified,hard,0,embedding,16,0.0,True,9,0.9993,0.9904,none,0.125,0.125,0.125
sampled_02140,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02141,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,1.0,0.9999,none,0.0,0.0,0.0
sampled_02142,real_star,unspecified,hard,0,embedding,41,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02143,paper_coauthor_star,unspecified,hard,0,embedding,5,0.0,True,4,0.9779,0.9638,none,0.0,0.0,0.0
sampled_02144,real_star,unspecified,hard,0,embedding,25,0.0,True,10,0.9994,0.9935,none,0.08,0.08,0.08
sampled_02145,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_02146,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,4,1.0,0.9958,none,0.3333,0.3333,0.3333
sampled_02147,author_coaffiliation,unspecified,hard,0,embedding,5,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02148,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,1,0.9996,0.9996,none,0.0,0.0,0.0
sampled_02149,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9996,0.9996,none,0.0,0.0,0.0
sampled_02150,author_ego,unspecified,hard,0,embedding,4,0.0,True,8,1.0,1.0,none,0.25,0.25,0.25
sampled_02151,paper_coauthor_star,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02152,synthetic_chain,unspecified,hard,0,embedding,12,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02153,field_cotopic,unspecified,hard,0,embedding,8,0.0,True,5,1.0,0.995,none,0.0,0.0,0.0
sampled_02154,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02155,synthetic_chain,unspecified,hard,0,embedding,8,0.0,True,5,0.9931,0.9775,none,0.25,0.25,0.25
sampled_02156,field_cotopic,unspecified,hard,0,embedding,17,0.0,True,10,0.9999,0.9947,none,0.0588,0.0588,0.0588
sampled_02157,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,2,1.0,0.9936,none,0.0,0.0,0.0
sampled_02158,author_coaffiliation,unspecified,hard,0,embedding,13,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02159,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_02160,real_star,unspecified,hard,0,embedding,27,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02161,field_cotopic,unspecified,hard,0,embedding,28,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02162,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,1,0.9974,0.9974,none,0.3333,0.3333,0.3333
sampled_02163,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02164,paper_coauthor_star,unspecified,hard,0,embedding,13,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02165,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_02166,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,3,1.0,1.0,none,0.0,0.0,0.0
sampled_02167,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_02168,synthetic_clique,unspecified,hard,0,embedding,10,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02169,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_02170,field_neighborhood,unspecified,hard,0,embedding,11,0.0,True,5,0.9987,0.9893,none,0.0909,0.0909,0.0909
sampled_02171,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02172,citation_chain,unspecified,hard,0,embedding,3,0.0,False,4,1.0,0.9998,none,0.3333,0.3333,0.3333
sampled_02173,real_star,unspecified,hard,0,embedding,21,0.0,True,10,0.9989,0.9887,none,0.1429,0.1429,0.1429
sampled_02174,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02175,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_02176,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,2,1.0,0.9878,none,0.0,0.0,0.0
sampled_02177,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,0.9998,none,0.3333,0.3333,0.3333
sampled_02178,real_star,unspecified,hard,0,embedding,24,0.0,True,8,0.9807,0.9598,none,0.125,0.125,0.125
sampled_02179,field_cotopic,unspecified,hard,0,embedding,9,0.0,True,2,0.9887,0.9701,none,0.0,0.0,0.0
sampled_02180,citation_chain,unspecified,hard,0,embedding,3,0.0,False,5,1.0,1.0,none,0.0,0.0,0.0
sampled_02181,field_neighborhood,unspecified,hard,0,embedding,12,0.0,True,3,0.9986,0.981,none,0.0833,0.0833,0.0833
sampled_02182,synthetic_double_star,unspecified,hard,0,embedding,14,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02183,real_star,unspecified,hard,0,embedding,21,0.0,True,10,1.0,0.999,none,0.0,0.0,0.0
sampled_02184,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02185,synthetic_star,unspecified,hard,0,embedding,10,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02186,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02187,real_star,unspecified,hard,0,embedding,24,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02188,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9999,0.9943,none,0.0,0.0,0.0
sampled_02189,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02190,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_02191,paper_coauthor_star,unspecified,hard,0,embedding,5,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02192,synthetic_ring,unspecified,hard,0,embedding,9,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02193,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02194,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_02195,field_neighborhood,unspecified,hard,0,embedding,20,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02196,author_coaffiliation,unspecified,hard,0,embedding,19,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02197,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02198,author_ego,unspecified,hard,0,embedding,4,0.0,True,10,1.0,1.0,exact,1.0,1.0,1.0
sampled_02199,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02200,field_cotopic,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02201,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02202,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,3,1.0,1.0,none,0.0,0.0,0.0
sampled_02203,synthetic_star,unspecified,hard,0,embedding,11,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02204,synthetic_chain,unspecified,hard,0,embedding,9,0.0,True,2,0.9738,0.9699,none,0.1111,0.1111,0.1111
sampled_02205,real_star,unspecified,hard,0,embedding,28,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02206,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9996,0.9961,none,0.0,0.0,0.0
sampled_02207,paper_coauthor_star,unspecified,hard,0,embedding,11,0.0,True,1,0.9658,0.9658,none,0.0909,0.0909,0.0909
sampled_02208,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,4,1.0,1.0,none,0.0,0.0,0.0
sampled_02209,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,0.9928,0.9928,none,0.0,0.0,0.0
sampled_02210,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02211,real_star,unspecified,hard,0,embedding,29,0.0,True,9,0.9995,0.9847,none,0.069,0.069,0.069
sampled_02212,real_star,unspecified,hard,0,embedding,29,0.0,True,10,1.0,1.0,none,0.1724,0.1724,0.1724
sampled_02213,field_cotopic,unspecified,hard,0,embedding,9,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02214,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_02215,field_cotopic,unspecified,hard,0,embedding,10,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02216,real_star,unspecified,hard,0,embedding,50,0.0,True,2,0.9549,0.9527,none,0.36,0.36,0.36
sampled_02217,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_02218,field_cotopic,unspecified,hard,0,embedding,8,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02219,citation_chain,unspecified,hard,0,embedding,3,0.0,False,3,1.0,1.0,none,0.3333,0.3333,0.3333
sampled_02220,citation_chain,unspecified,hard,0,embedding,3,0.0,False,5,1.0,1.0,none,0.0,0.0,0.0
sampled_02221,author_ego,unspecified,hard,0,embedding,3,0.0,True,2,0.9699,0.9699,partial,0.6667,0.6667,0.6667
sampled_02222,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,0.976,none,0.0,0.0,0.0
sampled_02223,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,1,1.0,1.0,none,0.0,0.0,0.0
sampled_02224,real_star,unspecified,hard,0,embedding,34,0.0,True,10,1.0,1.0,none,0.0588,0.0588,0.0588
sampled_02225,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,3,1.0,0.9971,none,0.0,0.0,0.0
sampled_02226,synthetic_double_star,unspecified,hard,0,embedding,12,0.0,True,8,0.9966,0.9824,partial,0.5,0.5,0.5
sampled_02227,synthetic_double_star,unspecified,hard,0,embedding,14,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02228,paper_coauthor_star,unspecified,hard,0,embedding,6,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02229,paper_coauthor_star,unspecified,hard,0,embedding,8,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02230,field_neighborhood,unspecified,hard,0,embedding,13,0.0,True,9,1.0,0.9965,none,0.0,0.0,0.0
sampled_02231,author_coaffiliation,unspecified,hard,0,embedding,5,0.0,True,2,0.9795,0.9795,none,0.4,0.4,0.4
sampled_02232,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,0.9906,none,0.0,0.0,0.0
sampled_02233,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9962,0.9962,none,0.3333,0.3333,0.3333
sampled_02234,author_coaffiliation,unspecified,hard,0,embedding,9,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02235,paper_coauthor_star,unspecified,hard,0,embedding,5,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02236,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,0.9993,0.9993,none,0.0,0.0,0.0
sampled_02237,real_star,unspecified,hard,0,embedding,23,0.0,True,10,1.0,0.9998,none,0.0,0.0,0.0
sampled_02238,paper_coauthor_star,unspecified,hard,0,embedding,10,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02239,institution_star,unspecified,hard,0,embedding,11,0.0,True,3,0.9798,0.9745,none,0.0909,0.0909,0.0909
sampled_02240,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02241,synthetic_bidir_chain,unspecified,hard,0,embedding,8,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02242,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,1,0.9993,0.9993,none,0.0,0.0,0.0
sampled_02243,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02244,author_coaffiliation,unspecified,hard,0,embedding,5,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02245,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02246,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02247,real_star,unspecified,hard,0,embedding,21,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02248,author_ego,unspecified,hard,0,embedding,10,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02249,author_coaffiliation,unspecified,hard,0,embedding,9,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02250,paper_coauthor_star,unspecified,hard,0,embedding,5,0.0,True,2,0.9807,0.9807,none,0.2,0.2,0.2
sampled_02251,author_coaffiliation,unspecified,hard,0,embedding,4,0.0,True,2,0.9743,0.9731,partial,0.5,0.5,0.5
sampled_02252,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_02253,author_coaffiliation,unspecified,hard,0,embedding,4,0.0,True,4,0.9574,0.9574,none,0.25,0.25,0.25
sampled_02254,field_neighborhood,unspecified,hard,0,embedding,22,0.0,True,7,0.9727,0.9698,none,0.0909,0.0909,0.0909
sampled_02255,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_02256,synthetic_double_star,unspecified,hard,0,embedding,12,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02257,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_02258,author_ego,unspecified,hard,0,embedding,3,0.0,True,8,1.0,0.9942,exact,1.0,1.0,1.0
sampled_02259,real_star,unspecified,hard,0,embedding,30,0.0,True,10,0.9999,0.9949,none,0.1,0.1,0.1
sampled_02260,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02261,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02262,synthetic_chain,unspecified,hard,0,embedding,9,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02263,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_02264,field_cotopic,unspecified,hard,0,embedding,10,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02265,real_star,unspecified,hard,0,embedding,35,0.0,True,10,1.0,0.9998,none,0.0286,0.0286,0.0286
sampled_02266,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.3333,0.3333,0.3333
sampled_02267,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,1,0.9977,0.9977,none,0.0,0.0,0.0
sampled_02268,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,1,0.9995,0.9995,none,0.0,0.0,0.0
sampled_02269,author_ego,unspecified,hard,0,embedding,11,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02270,paper_coauthor_star,unspecified,hard,0,embedding,5,0.0,True,8,1.0,0.9956,none,0.0,0.0,0.0
sampled_02271,paper_coauthor_star,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02272,field_neighborhood,unspecified,hard,0,embedding,19,0.0,True,9,1.0,0.9895,none,0.1053,0.1053,0.1053
sampled_02273,field_cotopic,unspecified,hard,0,embedding,23,0.0,True,10,1.0,0.9984,none,0.087,0.087,0.087
sampled_02274,real_star,unspecified,hard,0,embedding,22,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02275,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_02276,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,3,0.9997,0.9989,none,0.3333,0.3333,0.3333
sampled_02277,citation_chain,unspecified,hard,0,embedding,3,0.0,False,4,0.9995,0.9934,none,0.0,0.0,0.0
sampled_02278,author_ego,unspecified,hard,0,embedding,16,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02279,real_star,unspecified,hard,0,embedding,26,0.0,True,10,0.9998,0.9872,none,0.1154,0.1154,0.1154
sampled_02280,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,0.9998,0.9998,none,0.0,0.0,0.0
sampled_02281,author_ego,unspecified,hard,0,embedding,9,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02282,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9998,0.9998,none,0.0,0.0,0.0
sampled_02283,paper_coauthor_star,unspecified,hard,0,embedding,5,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02284,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.3333,0.3333,0.3333
sampled_02285,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02286,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_02287,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.3333,0.3333,0.3333
sampled_02288,author_coaffiliation,unspecified,hard,0,embedding,4,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02289,citation_chain,unspecified,hard,0,embedding,3,0.0,False,4,1.0,0.9737,partial,0.6667,0.6667,0.6667
sampled_02290,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02291,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02292,real_star,unspecified,hard,0,embedding,39,0.0,True,10,0.9997,0.9971,none,0.0256,0.0256,0.0256
sampled_02293,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,3,0.9998,0.9963,none,0.0,0.0,0.0
sampled_02294,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02295,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,2,1.0,0.9919,none,0.0,0.0,0.0
sampled_02296,field_cotopic,unspecified,hard,0,embedding,10,0.0,True,1,0.996,0.996,none,0.2,0.2,0.2
sampled_02297,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,2,1.0,0.999,none,0.0,0.0,0.0
sampled_02298,real_star,unspecified,hard,0,embedding,28,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02299,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,partial,0.6667,0.6667,0.6667
sampled_02300,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,1,0.9998,0.9998,none,0.0,0.0,0.0
sampled_02301,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_02302,author_ego,unspecified,hard,0,embedding,27,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02303,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02304,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9976,0.9766,none,0.0,0.0,0.0
sampled_02305,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02306,author_coaffiliation,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02307,real_star,unspecified,hard,0,embedding,132,0.0,True,10,1.0,1.0,none,0.1894,0.1894,0.1894
sampled_02308,paper_coauthor_star,unspecified,hard,0,embedding,9,0.0,True,10,1.0,0.9974,none,0.0,0.0,0.0
sampled_02309,real_star,unspecified,hard,0,embedding,24,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02310,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02311,institution_star,unspecified,hard,0,embedding,13,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02312,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9998,0.9992,none,0.3333,0.3333,0.3333
sampled_02313,author_ego,unspecified,hard,0,embedding,8,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02314,institution_star,unspecified,hard,0,embedding,17,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02315,paper_coauthor_star,unspecified,hard,0,embedding,19,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02316,author_coaffiliation,unspecified,hard,0,embedding,8,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02317,field_neighborhood,unspecified,hard,0,embedding,14,0.0,True,8,0.9959,0.988,none,0.0,0.0,0.0
sampled_02318,author_coaffiliation,unspecified,hard,0,embedding,4,0.0,True,2,0.989,0.9849,partial,0.5,0.5,0.5
sampled_02319,author_ego,unspecified,hard,0,embedding,9,0.0,True,10,1.0,1.0,none,0.1111,0.1111,0.1111
sampled_02320,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,3,0.9999,0.9939,none,0.0,0.0,0.0
sampled_02321,author_ego,unspecified,hard,0,embedding,4,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02322,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,1,0.9996,0.9996,none,0.0,0.0,0.0
sampled_02323,field_neighborhood,unspecified,hard,0,embedding,18,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02324,citation_chain,unspecified,hard,0,embedding,3,0.0,False,3,1.0,0.9985,none,0.0,0.0,0.0
sampled_02325,real_star,unspecified,hard,0,embedding,21,0.0,True,10,1.0,1.0,none,0.0,0.0,0.0
sampled_02326,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,3,0.9979,0.9979,none,0.0,0.0,0.0
sampled_02327,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02328,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,1,0.9997,0.9997,none,0.0,0.0,0.0
sampled_02329,paper_coauthor_star,unspecified,hard,0,embedding,8,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02330,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,3,1.0,0.9994,none,0.0,0.0,0.0
sampled_02331,citation_chain,unspecified,hard,0,embedding,3,0.0,False,6,1.0,1.0,none,0.0,0.0,0.0
sampled_02332,synthetic_ring,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02333,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.3333,0.3333,0.3333
sampled_02334,field_neighborhood,unspecified,hard,0,embedding,11,0.0,True,7,0.9996,0.9801,none,0.0,0.0,0.0
sampled_02335,real_star,unspecified,hard,0,embedding,44,0.0,True,10,0.9998,0.9937,none,0.0455,0.0455,0.0455
sampled_02336,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_02337,field_neighborhood,unspecified,hard,0,embedding,21,0.0,True,10,1.0,0.9968,none,0.0,0.0,0.0
sampled_02338,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02339,citation_chain,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_02340,real_star,unspecified,hard,0,embedding,45,0.0,True,10,1.0,0.9999,none,0.0667,0.0667,0.0667
sampled_02341,synthetic_double_star,unspecified,hard,0,embedding,12,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02342,synthetic_ring,unspecified,hard,0,embedding,8,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02343,real_star,unspecified,hard,0,embedding,25,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02344,paper_coauthor_star,unspecified,hard,0,embedding,9,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02345,synthetic_star,unspecified,hard,0,embedding,9,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02346,field_neighborhood,unspecified,hard,0,embedding,20,0.0,True,10,0.9882,0.9853,none,0.15,0.15,0.15
sampled_02347,real_star,unspecified,hard,0,embedding,21,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02348,paper_coauthor_star,unspecified,hard,0,embedding,10,0.0,True,1,0.9772,0.9772,none,0.1,0.1,0.1
sampled_02349,author_coaffiliation,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02350,paper_coauthor_star,unspecified,hard,0,embedding,12,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02351,citation_chain,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02352,author_coaffiliation,unspecified,hard,0,embedding,6,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02353,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02354,real_star,unspecified,hard,0,embedding,30,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02355,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_02356,author_coaffiliation,unspecified,hard,0,embedding,7,0.0,True,0,0.0,0.0,none,0.0,0.0,
sampled_02357,real_star,unspecified,hard,0,embedding,40,0.0,True,10,1.0,0.9999,none,0.025,0.025,0.025
sampled_02358,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
sampled_02359,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,6,0.9999,0.9988,none,0.0,0.0,0.0
sampled_02360,author_coaffiliation,unspecified,hard,0,embedding,6,0.0,True,10,0.9756,0.9756,none,0.3333,0.3333,0.3333
sampled_02361,paper_topic_chain,unspecified,hard,0,embedding,3,0.0,True,2,0.9993,0.9993,none,0.0,0.0,0.0
sampled_02362,real_star,unspecified,hard,0,embedding,23,0.0,True,10,1.0,0.9993,none,0.0435,0.0435,0.0435
sampled_02363,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,2,1.0,1.0,none,0.0,0.0,0.0
sampled_02364,citation_triangle,unspecified,hard,0,embedding,3,0.0,False,0,0.0,0.0,none,0.0,0.0,
sampled_02365,citation_chain,unspecified,hard,0,embedding,3,0.0,False,1,1.0,1.0,none,0.0,0.0,0.0
